姓名,赛季,球队,执教,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负,胜率
Rick Carlisle,03--04,IND,82,0.435,33.6,77.1,0.35100000000000003,5.5,15.6,0.764,18.8,24.6,41.7,11.8,29.9,21.6,8.9,5.0,13.5,20.8,91.4,61,21,0.7440000000000001
Rick Carlisle,02--03,DET,82,0.43,32.9,76.5,0.358,6.5,18.1,0.7709999999999999,19.0,24.6,40.6,10.8,29.8,19.8,6.8,5.7,12.7,21.3,91.4,50,32,0.61
Rick Carlisle,01--02,DET,82,0.452,34.7,76.8,0.376,6.9,18.4,0.7559999999999999,18.0,23.8,38.7,9.9,28.8,21.5,7.9,6.9,13.8,20.7,94.3,50,32,0.61
 Carr,96--97,BOS,82,0.44,37.4,85.0,0.35100000000000003,5.7,16.2,0.75,20.1,26.8,40.0,13.4,26.7,21.9,9.9,3.8,15.8,23.4,100.6,15,67,0.183
 Carr,95--96,BOS,82,0.456,38.6,84.7,0.371,6.6,17.7,0.7140000000000001,19.9,27.9,42.4,12.8,29.6,21.9,8.0,5.0,15.3,24.9,103.6,33,49,0.402
John Carroll,03--04,BOS,36,0.445,34.9,78.5,0.327,6.2,19.0,0.745,20.1,26.9,39.8,10.9,28.9,19.3,9.7,3.6,15.8,21.6,96.2,14,22,0.389
Butch Carter,99--00,TOR,82,0.433,36.3,83.9,0.363,5.2,14.3,0.765,19.3,25.2,43.3,13.4,29.9,23.7,8.1,6.6,13.2,24.3,97.2,45,37,0.5489999999999999
Butch Carter,98--99,TOR,50,0.421,33.2,78.8,0.341,4.5,13.2,0.76,20.2,26.6,43.2,14.2,28.9,20.7,8.8,6.4,15.3,22.8,91.1,23,27,0.46
Butch Carter,97--98,TOR,33,0.428,36.5,85.3,0.35,5.2,14.9,0.7290000000000001,19.8,27.2,42.0,14.7,27.3,20.4,9.8,8.8,16.3,23.1,98.0,5,28,0.152
Fred Carter,93--94,PHI,82,0.455,37.8,83.2,0.338,3.9,11.5,0.7140000000000001,18.4,25.8,41.5,12.3,29.2,22.3,8.1,6.4,16.0,18.1,98.0,25,57,0.305
Fred Carter,92--93,PHI,26,0.445,36.2,81.4,0.376,5.0,13.2,0.775,19.2,24.8,40.8,12.3,28.5,23.6,7.3,6.7,14.5,18.5,96.7,7,19,0.26899999999999996
Bill Cartwright,03--04,CHI,14,0.426,33.6,78.9,0.383,5.1,13.4,0.716,16.7,23.4,41.9,11.3,30.6,20.7,7.9,5.8,17.6,23.4,89.1,4,10,0.28600000000000003
Bill Cartwright,02--03,CHI,82,0.445,36.5,81.9,0.35,4.3,12.2,0.722,17.7,24.6,43.0,12.0,31.0,21.7,7.4,5.6,16.2,24.7,95.0,30,52,0.366
Bill Cartwright,01--02,CHI,55,0.443,35.5,80.1,0.366,4.2,11.5,0.736,17.5,23.8,40.0,11.5,28.5,22.4,7.7,4.7,14.1,23.5,92.7,17,38,0.309
Don Casey,99--00,NJN,82,0.433,36.3,83.9,0.34700000000000003,5.8,16.8,0.784,19.5,24.9,40.9,12.7,28.2,20.6,8.8,4.8,12.8,23.3,98.0,31,51,0.37799999999999995
Don Casey,98--99,NJN,30,0.42,35.2,83.8,0.35700000000000004,5.5,15.3,0.779,19.5,25.1,42.6,14.6,28.0,19.2,9.9,4.8,12.6,20.9,95.4,13,17,0.433
Don Casey,89--90,LAC,82,0.484,40.5,83.6,0.243,0.7,2.8,0.738,22.1,30.0,41.7,12.9,28.8,24.1,9.5,6.2,18.5,22.7,103.8,30,52,0.366
Don Casey,88--89,LAC,44,0.475,43.0,90.6,0.237,0.6,2.6,0.735,20.4,27.7,42.9,14.6,28.3,27.7,10.0,6.3,18.8,22.4,107.1,11,33,0.25
Dwane Casey,16--17,TOR,82,0.464,39.2,84.4,0.363,8.8,24.3,0.7959999999999999,19.7,24.7,43.2,10.6,32.6,18.5,8.3,4.9,11.8,20.8,106.9,51,31,0.622
Dwane Casey,15--16,TOR,82,0.451,36.7,81.3,0.37,8.6,23.3,0.777,20.8,26.7,43.4,10.2,33.2,18.7,7.8,5.5,12.1,19.6,102.7,56,26,0.6829999999999999
Dwane Casey,14--15,TOR,82,0.455,37.9,83.3,0.35200000000000004,8.9,25.1,0.787,19.3,24.6,41.5,10.7,30.8,20.7,7.5,4.4,12.2,20.9,104.0,49,33,0.598
Dwane Casey,13--14,TOR,82,0.445,36.5,81.9,0.3720000000000001,8.7,23.4,0.782,19.6,25.1,42.5,11.4,31.1,21.2,7.0,4.2,13.4,23.0,101.3,48,34,0.585
Dwane Casey,12--13,TOR,82,0.446,36.3,81.5,0.343,7.0,20.3,0.7879999999999999,17.6,22.3,40.2,10.6,29.6,21.5,7.3,4.8,13.2,22.4,97.2,34,48,0.415
Dwane Casey,11--12,TOR,66,0.44,34.4,78.1,0.34,5.5,16.3,0.77,16.4,21.4,42.0,10.6,31.4,20.9,6.5,4.9,14.5,23.2,90.7,23,43,0.348
Dwane Casey,06--07,MIN,40,0.469,36.4,77.6,0.337,4.0,11.8,0.792,18.9,23.8,40.3,10.0,30.3,22.1,6.7,4.6,15.4,21.2,95.6,20,20,0.5
Dwane Casey,05--06,MIN,82,0.456,35.2,77.3,0.329,3.8,11.5,0.758,17.5,23.1,39.4,9.9,29.5,20.9,6.8,5.7,13.7,23.0,91.7,33,49,0.402
John Castellani,59--60,MNL,36,,,,,,,,,,,,,,,,,,,11,25,0.306
Al Cervi,58--59,PHW,72,,,,,,,,,,,,,,,,,,,32,40,0.444
Al Cervi,56--57,SYR,12,,,,,,,,,,,,,,,,,,,4,8,0.33299999999999996
Al Cervi,55--56,SYR,72,,,,,,,,,,,,,,,,,,,35,37,0.486
Al Cervi,54--55,SYR,72,,,,,,,,,,,,,,,,,,,43,29,0.597
Al Cervi,53--54,SYR,72,,,,,,,,,,,,,,,,,,,42,30,0.583
Al Cervi,52--53,SYR,71,,,,,,,,,,,,,,,,,,,47,24,0.662
Al Cervi,51--52,SYR,66,,,,,,,,,,,,,,,,,,,40,26,0.606
Al Cervi,50--51,SYR,66,,,,,,,,,,,,,,,,,,,32,34,0.485
Al Cervi,49--50,SYR,64,,,,,,,,,,,,,,,,,,,51,13,0.797
Don Chaney,03--04,NYK,39,0.44,34.7,78.8,0.354,5.7,16.2,0.809,15.2,18.8,42.5,10.6,31.9,20.8,6.9,5.1,16.3,23.4,90.4,15,24,0.385
Don Chaney,02--03,NYK,82,0.441,36.2,82.0,0.383,7.4,19.3,0.815,16.1,19.8,39.2,10.3,29.0,22.0,7.1,3.1,13.6,23.0,95.9,37,45,0.451
Don Chaney,01--02,NYK,63,0.4320000000000001,34.8,80.5,0.365,6.3,17.1,0.8029999999999999,17.1,21.3,40.5,10.7,29.7,21.4,6.8,3.6,14.0,21.8,93.0,20,43,0.317
Don Chaney,94--95,DET,82,0.461,37.3,80.9,0.354,6.0,17.0,0.741,17.5,23.7,38.6,11.7,26.9,22.8,8.6,5.1,15.7,26.2,98.2,28,54,0.341
Don Chaney,93--94,DET,82,0.452,38.6,85.6,0.344,4.4,12.7,0.731,15.3,20.9,40.8,12.5,28.3,21.5,7.3,3.8,14.7,23.6,96.9,20,62,0.244
Don Chaney,91--92,HOU,52,0.468,39.9,85.2,0.315,3.2,10.2,0.728,18.0,24.7,43.8,13.6,30.2,24.4,7.8,7.2,16.2,21.2,100.9,26,26,0.5
Don Chaney,90--91,HOU,82,0.467,41.5,88.9,0.32,3.9,12.1,0.741,19.9,26.8,46.1,15.5,30.6,23.2,9.7,5.0,16.6,22.9,106.7,52,30,0.634
Don Chaney,89--90,HOU,82,0.48,42.5,88.4,0.312,1.9,6.0,0.72,19.9,27.6,47.0,14.8,32.2,26.7,9.9,6.7,18.0,23.6,106.7,41,41,0.5
Don Chaney,88--89,HOU,82,0.474,41.6,87.8,0.314,2.0,6.4,0.755,23.3,30.8,45.9,14.8,31.1,24.6,9.6,6.1,18.7,24.7,108.5,45,37,0.5489999999999999
Don Chaney,86--87,LAC,82,0.451,40.4,89.5,0.224,1.0,4.2,0.742,22.8,30.7,41.1,15.0,26.1,24.0,9.2,5.3,17.6,24.4,104.5,12,70,0.146
Don Chaney,85--86,LAC,82,0.473,41.3,87.4,0.279,0.8,2.8,0.7709999999999999,25.2,32.7,41.7,14.1,27.5,24.0,8.5,6.1,17.9,23.5,108.6,32,50,0.39
Don Chaney,84--85,LAC,21,,,,,,,,,,,,,,,,,,,9,12,0.429
Maurice Cheeks,13--14,DET,82,0.447,38.8,86.9,0.321,6.2,19.3,0.67,17.3,25.7,45.4,14.6,30.8,20.9,8.4,4.8,14.0,20.3,101.0,29,53,0.354
Maurice Cheeks,08--09,PHI,23,0.434,36.0,83.0,0.305,3.9,12.7,0.747,17.4,23.3,45.0,14.0,30.9,19.4,7.3,5.2,15.3,20.1,93.3,9,14,0.391
Maurice Cheeks,07--08,PHI,82,0.46,37.3,81.1,0.317,3.7,11.6,0.706,18.4,26.1,41.9,13.0,28.9,20.4,8.7,4.9,13.6,19.8,96.6,40,42,0.488
Maurice Cheeks,06--07,PHI,82,0.458,35.8,78.1,0.345,3.5,10.0,0.767,20.0,26.0,39.7,11.0,28.7,20.4,7.2,4.8,14.7,20.4,94.9,35,47,0.42700000000000005
Maurice Cheeks,05--06,PHI,82,0.458,36.6,79.8,0.364,4.6,12.6,0.76,21.6,28.4,40.2,10.6,29.6,20.2,7.9,4.9,13.6,20.9,99.4,38,44,0.46299999999999997
Maurice Cheeks,04--05,POR,55,0.443,35.0,79.1,0.37,5.5,14.9,0.7190000000000001,16.7,23.3,41.8,12.6,29.3,20.4,7.0,6.2,14.6,20.4,92.3,22,33,0.4
Maurice Cheeks,03--04,POR,82,0.448,35.3,78.9,0.34600000000000003,4.6,13.4,0.731,15.4,21.1,41.7,12.7,29.0,21.6,7.5,5.4,13.8,19.0,90.7,41,41,0.5
Maurice Cheeks,02--03,POR,82,0.46,36.4,79.2,0.33,4.6,14.0,0.745,17.7,23.7,41.1,12.1,29.0,22.7,8.9,3.9,14.4,19.9,95.2,50,32,0.61
Maurice Cheeks,01--02,POR,82,0.45,36.6,81.4,0.354,5.7,16.1,0.763,17.7,23.2,43.0,13.2,29.8,23.5,8.6,4.5,13.6,19.6,96.6,49,33,0.598
Jim Cleamons,97--98,DAL,16,0.417,34.3,82.2,0.35200000000000004,5.8,16.3,0.7190000000000001,14.4,20.0,40.1,12.8,27.3,18.9,6.8,5.7,13.3,20.8,88.6,4,12,0.25
Jim Cleamons,96--97,DAL,82,0.436,34.3,78.7,0.327,5.2,16.0,0.7170000000000001,16.8,23.4,40.3,12.7,27.6,20.3,8.0,4.3,15.3,21.9,90.6,24,58,0.293
Jerry Colangelo,72--73,PHO,75,,,,,,,,,,,,,,,,,,,35,40,0.467
Jerry Colangelo,69--70,PHO,44,,,,,,,,,,,,,,,,,,,24,20,0.545
Doug Collins,12--13,PHI,82,0.444,37.3,84.1,0.36,6.3,17.5,0.7290000000000001,12.2,16.8,41.3,10.9,30.4,22.8,7.4,4.7,12.6,18.4,93.2,34,48,0.415
Doug Collins,11--12,PHI,66,0.448,37.4,83.6,0.362,5.3,14.6,0.742,13.5,18.2,43.2,10.7,32.5,22.0,8.0,5.2,10.7,17.5,93.6,35,31,0.53
Doug Collins,10--11,PHI,82,0.461,38.1,82.6,0.355,5.4,15.2,0.77,17.4,22.6,41.8,10.4,31.4,22.7,7.6,4.3,12.2,19.4,99.0,41,41,0.5
Doug Collins,02--03,WAS,82,0.44,34.3,78.0,0.312,3.1,9.9,0.779,19.7,25.3,40.4,11.2,29.2,19.7,7.6,4.8,12.6,20.0,91.5,37,45,0.451
Doug Collins,01--02,WAS,82,0.441,35.8,81.3,0.388,3.7,9.6,0.765,17.4,22.8,42.0,12.9,29.2,20.9,7.0,4.3,12.2,21.5,92.8,37,45,0.451
Doug Collins,97--98,DET,45,0.434,34.0,78.3,0.284,2.8,9.9,0.742,20.8,28.0,42.5,13.1,29.4,19.0,8.6,4.6,13.8,22.6,91.7,21,24,0.467
Doug Collins,96--97,DET,82,0.464,34.5,74.3,0.388,7.1,18.3,0.745,18.1,24.3,38.4,10.5,28.0,19.0,7.7,3.5,12.0,20.1,94.2,54,28,0.659
Doug Collins,95--96,DET,82,0.459,34.3,74.7,0.404,6.6,16.5,0.7509999999999999,20.2,26.9,40.5,10.8,29.8,19.6,6.2,4.3,14.2,23.8,95.4,46,36,0.561
Doug Collins,88--89,CHI,82,0.495,42.0,85.0,0.328,2.1,6.5,0.7859999999999999,20.2,25.7,42.3,12.4,29.9,27.0,8.8,4.6,15.9,22.6,106.4,47,35,0.573
Doug Collins,87--88,CHI,82,0.49,41.9,85.5,0.23,0.7,3.0,0.759,20.5,27.1,44.3,14.3,30.0,26.2,8.7,5.8,15.1,22.5,105.0,50,32,0.61
Doug Collins,86--87,CHI,82,0.473,41.2,87.3,0.263,1.0,3.6,0.778,21.4,27.5,44.5,15.2,29.3,26.2,8.3,5.3,15.0,23.5,104.8,40,42,0.488
Michael Cooper,04--05,DEN,14,0.435,35.4,81.4,0.243,2.9,12.1,0.807,21.1,26.2,42.0,12.1,29.9,21.4,8.4,4.4,12.9,23.2,94.8,4,10,0.28600000000000003
Tyrone Corbin,14--15,SAC,28,0.449,36.6,81.5,0.319,5.4,16.8,0.768,20.7,27.0,44.0,10.5,33.5,19.2,6.6,3.9,15.9,20.1,99.2,7,21,0.25
Tyrone Corbin,13--14,UTA,82,0.444,36.0,81.1,0.344,6.6,19.2,0.747,16.4,22.0,41.2,11.0,30.2,20.3,7.0,4.5,14.0,20.7,95.0,25,57,0.305
Tyrone Corbin,12--13,UTA,82,0.454,37.1,81.8,0.366,6.2,16.9,0.764,17.5,23.0,42.0,12.1,30.0,22.7,8.4,6.3,14.2,21.4,98.0,43,39,0.524
Tyrone Corbin,11--12,UTA,66,0.456,38.2,83.8,0.32299999999999995,4.1,12.8,0.754,19.1,25.3,44.2,13.0,31.1,21.8,8.3,5.8,13.6,21.8,99.7,36,30,0.545
Tyrone Corbin,10--11,UTA,28,0.468,37.8,80.7,0.35700000000000004,5.1,14.4,0.76,18.4,24.2,40.1,11.6,28.5,22.5,7.1,5.9,14.7,21.7,99.0,8,20,0.28600000000000003
Larry Costello,78--79,CHI,56,,,,,,,,,,,,,,,,,,,20,36,0.35700000000000004
Larry Costello,76--77,MIL,18,,,,,,,,,,,,,,,,,,,3,15,0.16699999999999998
Larry Costello,75--76,MIL,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Larry Costello,74--75,MIL,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Larry Costello,73--74,MIL,82,,,,,,,,,,,,,,,,,,,59,23,0.72
Larry Costello,72--73,MIL,82,,,,,,,,,,,,,,,,,,,60,22,0.732
Larry Costello,71--72,MIL,82,,,,,,,,,,,,,,,,,,,63,19,0.768
Larry Costello,70--71,MIL,82,,,,,,,,,,,,,,,,,,,66,16,0.805
Larry Costello,69--70,MIL,82,,,,,,,,,,,,,,,,,,,56,26,0.6829999999999999
Larry Costello,68--69,MIL,82,,,,,,,,,,,,,,,,,,,27,55,0.32899999999999996
Bob Cousy,73--74,KCO,20,,,,,,,,,,,,,,,,,,,6,14,0.3
Bob Cousy,72--73,KCO,82,,,,,,,,,,,,,,,,,,,36,46,0.439
Bob Cousy,71--72,CIN,82,,,,,,,,,,,,,,,,,,,30,52,0.366
Bob Cousy,70--71,CIN,82,,,,,,,,,,,,,,,,,,,33,49,0.402
Bob Cousy,69--70,CIN,82,,,,,,,,,,,,,,,,,,,36,46,0.439
Dave Cowens,01--02,GSW,23,0.411,34.1,82.9,0.35200000000000004,3.6,10.3,0.705,20.9,29.6,48.0,17.6,30.5,20.3,7.4,6.3,17.2,22.1,92.7,8,15,0.348
Dave Cowens,00--01,GSW,82,0.409,35.8,87.5,0.293,3.4,11.8,0.706,17.4,24.7,45.5,16.4,29.1,21.8,9.0,5.0,15.3,21.1,92.5,17,65,0.207
Dave Cowens,98--99,CHH,15,0.438,32.4,74.0,0.343,4.5,13.2,0.722,17.8,24.7,40.3,9.3,30.9,19.7,6.7,3.5,16.3,22.7,87.1,4,11,0.267
Dave Cowens,97--98,CHH,82,0.468,36.2,77.4,0.383,4.2,11.0,0.7509999999999999,20.0,26.7,40.6,12.0,28.5,23.7,8.4,3.8,14.6,21.4,96.6,51,31,0.622
Dave Cowens,96--97,CHH,82,0.471,36.4,77.3,0.428,7.2,16.9,0.777,18.8,24.2,39.1,11.1,28.0,24.6,7.3,4.2,14.0,20.8,98.9,54,28,0.659
Dave Cowens,78--79,BOS,68,,,,,,,,,,,,,,,,,,,27,41,0.397
Billy Cunningham,84--85,PHI,82,,,,,,,,,,,,,,,,,,,58,24,0.7070000000000001
Billy Cunningham,83--84,PHI,82,,,,,,,,,,,,,,,,,,,52,30,0.634
Billy Cunningham,82--83,PHI,82,,,,,,,,,,,,,,,,,,,65,17,0.7929999999999999
Billy Cunningham,81--82,PHI,82,,,,,,,,,,,,,,,,,,,58,24,0.7070000000000001
Billy Cunningham,80--81,PHI,82,,,,,,,,,,,,,,,,,,,62,20,0.7559999999999999
Billy Cunningham,79--80,PHI,82,,,,,,,,,,,,,,,,,,,59,23,0.72
Billy Cunningham,78--79,PHI,82,,,,,,,,,,,,,,,,,,,47,35,0.573
Billy Cunningham,77--78,PHI,76,,,,,,,,,,,,,,,,,,,53,23,0.6970000000000001
Michael Curry,08--09,DET,82,0.454,36.4,80.0,0.349,4.6,13.2,0.7509999999999999,16.9,22.5,41.4,11.6,29.9,20.6,6.0,4.6,11.2,20.9,94.2,39,43,0.47600000000000003
Mike D,16--17,HOU,82,0.462,40.3,87.2,0.35700000000000004,14.4,40.3,0.7659999999999999,20.3,26.5,44.4,10.9,33.5,25.2,8.2,4.3,14.5,19.9,115.3,55,27,0.6709999999999999
Mike D,13--14,LAL,82,0.45,38.3,85.1,0.381,9.4,24.8,0.757,17.0,22.4,41.0,9.1,32.0,24.5,7.5,5.4,14.8,19.8,103.0,27,55,0.32899999999999996
Mike D,12--13,LAL,72,0.457,37.2,81.3,0.35600000000000004,8.9,25.1,0.6920000000000001,19.1,27.6,44.5,11.1,33.4,22.3,6.9,5.1,14.4,17.9,102.4,40,32,0.556
Mike D,11--12,NYK,42,0.436,35.4,81.3,0.312,6.9,22.0,0.752,19.0,25.2,41.8,11.2,30.6,19.8,9.5,4.3,15.9,21.2,96.7,18,24,0.429
Mike D,10--11,NYK,82,0.457,38.3,83.7,0.368,9.3,25.4,0.809,20.6,25.5,40.5,10.3,30.1,21.4,7.6,5.8,13.3,21.3,106.5,42,40,0.512
Mike D,09--01,NYK,82,0.455,38.1,83.9,0.34600000000000003,9.1,26.2,0.782,16.8,21.5,40.4,10.2,30.2,21.6,7.1,3.7,13.4,20.0,102.1,29,53,0.354
Mike D,08--09,NYK,82,0.445,38.5,86.5,0.36,10.0,27.9,0.784,18.2,23.2,42.1,11.1,31.0,21.2,7.4,2.5,13.9,20.4,105.2,32,50,0.39
Mike D,07--08,PHO,82,0.5,41.4,82.7,0.393,8.5,21.5,0.7829999999999999,18.9,24.1,41.5,8.8,32.7,26.7,6.5,6.3,13.9,19.9,110.1,55,27,0.6709999999999999
Mike D,06--07,PHO,82,0.494,41.3,83.6,0.399,9.6,24.0,0.8079999999999999,18.0,22.3,40.5,9.0,31.5,25.9,6.7,4.8,14.0,20.2,110.2,61,21,0.7440000000000001
Mike D,05--06,PHO,82,0.479,41.8,87.4,0.399,10.2,25.6,0.8059999999999999,14.5,18.0,41.8,9.5,32.3,26.6,6.7,5.0,12.8,20.5,108.4,54,28,0.659
Mike D,04--05,PHO,82,0.477,40.9,85.6,0.393,9.7,24.7,0.748,19.0,25.4,44.1,11.8,32.3,23.5,7.0,5.5,13.4,19.1,110.4,62,20,0.7559999999999999
Mike D,03--04,PHO,61,0.447,36.4,81.4,0.354,5.3,14.9,0.738,17.0,23.0,40.3,11.3,29.0,19.2,9.1,4.3,14.8,22.7,95.0,21,40,0.344
Mike D,98--99,DEN,50,0.421,33.6,79.8,0.328,6.0,18.4,0.762,20.2,26.5,40.8,12.9,27.8,19.4,7.5,5.5,14.3,22.9,93.5,14,36,0.28
Chuck Daly,98--99,ORL,50,0.428,33.7,78.9,0.33,4.5,13.5,0.7,17.5,25.0,42.7,13.8,28.9,21.3,9.9,4.3,16.0,18.7,89.5,33,17,0.66
Chuck Daly,97--98,ORL,82,0.429,33.8,78.7,0.32299999999999995,3.6,11.1,0.726,18.9,26.1,41.2,14.4,26.9,20.7,7.9,5.4,14.9,19.7,90.1,41,41,0.5
Chuck Daly,93--94,NJN,82,0.445,38.6,86.8,0.327,2.7,8.3,0.762,23.2,30.4,47.0,15.9,31.2,23.2,8.5,7.0,14.2,20.6,103.2,45,37,0.5489999999999999
Chuck Daly,92--93,NJN,82,0.462,39.9,86.4,0.318,1.9,6.0,0.767,21.1,27.5,46.3,15.7,30.6,22.8,8.5,6.4,15.9,23.1,102.8,43,39,0.524
Chuck Daly,91--92,DET,82,0.465,38.9,83.7,0.314,2.0,6.4,0.743,19.1,25.7,44.3,14.8,29.5,23.2,6.7,4.4,14.4,20.1,98.9,48,34,0.585
Chuck Daly,90--91,DET,82,0.465,39.0,83.8,0.298,1.6,5.4,0.763,20.6,27.0,44.6,14.7,29.9,22.3,5.9,4.5,13.9,22.8,100.1,50,32,0.61
Chuck Daly,89--90,DET,82,0.478,40.6,85.1,0.327,2.2,6.6,0.7609999999999999,20.9,27.5,44.4,14.5,30.0,24.3,6.2,5.1,14.6,23.9,104.3,59,23,0.72
Chuck Daly,88--89,DET,82,0.494,41.4,83.9,0.3,1.5,4.9,0.769,22.3,29.0,45.1,14.1,31.0,24.7,6.4,5.0,16.0,23.6,106.6,63,19,0.768
Chuck Daly,87--88,DET,82,0.493,42.2,85.6,0.287,0.7,2.5,0.757,24.1,31.9,44.7,14.4,30.3,24.5,7.2,4.8,16.2,23.9,109.2,54,28,0.659
Chuck Daly,86--87,DET,82,0.49,43.2,88.3,0.231,0.5,2.1,0.765,24.3,31.7,47.5,15.2,32.3,24.6,7.8,5.3,17.0,25.3,111.2,52,30,0.634
Chuck Daly,85--86,DET,82,0.484,45.8,94.5,0.302,0.7,2.2,0.7829999999999999,22.0,28.0,45.6,15.6,30.0,28.3,9.0,4.1,16.1,25.7,114.2,46,36,0.561
Chuck Daly,84--85,DET,82,,,,,,,,,,,,,,,,,,,46,36,0.561
Chuck Daly,83--84,DET,82,,,,,,,,,,,,,,,,,,,49,33,0.598
Chuck Daly,81--82,CLE,41,,,,,,,,,,,,,,,,,,,9,32,0.22
Mel Daniels,88--89,IND,2,0.452,42.0,93.0,0.273,1.5,5.5,0.7290000000000001,17.5,24.0,44.5,12.0,32.5,16.0,6.0,6.5,18.5,27.0,103.0,0,2,0.0
Jimmy Darden,49--50,DNN,62,,,,,,,,,,,,,,,,,,,11,51,0.177
Johnny Davis,08--09,MEM,2,0.408,30.0,73.5,0.433,6.5,15.0,0.7290000000000001,21.5,29.5,40.5,12.0,28.5,15.0,6.0,2.0,14.0,22.5,88.0,0,2,0.0
Johnny Davis,04--05,ORL,64,0.454,36.7,80.8,0.354,4.0,11.2,0.773,22.3,28.8,43.8,12.4,31.4,19.2,7.6,5.5,15.6,23.4,99.5,31,33,0.484
Johnny Davis,03--04,ORL,71,0.433,35.9,82.9,0.342,5.3,15.4,0.741,17.9,24.1,41.2,12.3,28.9,19.6,6.7,3.5,12.9,20.8,94.9,20,51,0.282
Johnny Davis,96--97,PHI,82,0.438,36.6,83.5,0.319,5.3,16.5,0.725,21.7,29.9,44.2,15.5,28.7,20.7,8.3,4.8,16.9,21.1,100.2,22,60,0.268
Dave DeBusschere,66--67,DET,73,,,,,,,,,,,,,,,,,,,28,45,0.384
Dave DeBusschere,65--66,DET,80,,,,,,,,,,,,,,,,,,,22,58,0.275
Dave DeBusschere,64--65,DET,69,,,,,,,,,,,,,,,,,,,29,40,0.42
Vinny Del,12--13,LAC,82,0.478,38.5,80.6,0.358,7.6,21.4,0.711,16.4,23.0,41.6,11.5,30.2,23.9,9.6,5.6,13.8,20.9,101.1,56,26,0.6829999999999999
Vinny Del,11--12,LAC,66,0.455,37.0,81.3,0.35700000000000004,7.8,21.8,0.68,15.8,23.3,41.6,12.1,29.4,21.0,8.4,4.8,12.4,21.2,97.5,40,26,0.606
Vinny Del,10--11,LAC,82,0.457,36.8,80.4,0.338,6.3,18.5,0.7070000000000001,18.9,26.7,42.1,11.6,30.5,22.1,7.1,4.9,15.5,21.1,98.6,32,50,0.39
Vinny Del,09--01,CHI,82,0.451,37.6,83.2,0.33,4.3,13.0,0.754,18.0,23.9,44.5,11.4,33.1,20.8,6.5,5.8,13.7,20.1,97.5,41,41,0.5
Vinny Del,08--09,CHI,82,0.457,38.1,83.5,0.381,6.0,15.8,0.7959999999999999,19.9,25.0,42.1,11.8,30.3,21.1,7.5,5.5,13.9,20.8,102.2,41,41,0.5
Don Delaney,81--82,CLE,15,,,,,,,,,,,,,,,,,,,4,11,0.267
Don Delaney,80--81,CLE,11,,,,,,,,,,,,,,,,,,,3,8,0.273
Tony DiLeo,08--09,PHI,59,0.469,36.8,78.4,0.32299999999999995,4.3,13.2,0.745,21.2,28.5,39.7,12.1,27.5,20.4,8.3,5.0,12.8,20.1,99.0,32,27,0.542
Terry Dischinger,71--72,DET,2,,,,,,,,,,,,,,,,,,,0,2,0.0
Eddie Donovan,64--65,NYK,38,,,,,,,,,,,,,,,,,,,12,26,0.316
Eddie Donovan,63--64,NYK,80,,,,,,,,,,,,,,,,,,,22,58,0.275
Eddie Donovan,62--63,NYK,80,,,,,,,,,,,,,,,,,,,21,59,0.263
Eddie Donovan,61--62,NYK,80,,,,,,,,,,,,,,,,,,,29,51,0.363
Larry Drew,13--14,MIL,82,0.438,36.0,82.2,0.353,6.7,18.9,0.747,16.8,22.5,41.1,11.9,29.2,21.5,6.6,4.9,14.3,20.9,95.5,15,67,0.183
Larry Drew,12--13,ATL,82,0.464,37.6,81.0,0.371,8.6,23.2,0.715,14.1,19.7,40.9,9.2,31.6,24.5,8.1,4.5,14.3,18.0,98.0,44,38,0.537
Larry Drew,11--12,ATL,66,0.454,36.8,81.0,0.37,7.5,20.2,0.74,15.5,21.0,41.2,9.9,31.3,22.4,8.1,4.6,13.3,17.8,96.6,40,26,0.606
Larry Drew,10--11,ATL,82,0.462,36.2,78.4,0.35200000000000004,6.1,17.4,0.779,16.4,21.1,39.3,9.3,30.0,22.0,6.1,4.2,12.8,19.0,95.0,44,38,0.537
Ike Duffey,49--50,AND,3,,,,,,,,,,,,,,,,,,,1,2,0.33299999999999996
Mike Dunlap,12--13,CHA,82,0.425,34.4,81.1,0.335,5.7,17.1,0.75,18.9,25.1,40.3,11.2,29.1,19.4,7.2,5.8,13.1,19.0,93.4,21,61,0.256
Mike Dunleavy,09--01,LAC,49,0.459,36.6,79.7,0.314,5.0,15.8,0.72,17.4,24.2,41.3,11.1,30.2,22.2,7.3,5.9,14.4,20.2,95.6,21,28,0.429
Mike Dunleavy,08--09,LAC,82,0.441,36.0,81.7,0.354,6.5,18.5,0.736,16.5,22.4,39.8,10.9,29.0,21.0,7.0,5.9,14.2,20.1,95.1,19,63,0.23199999999999998
