姓名,赛季,球队,出场,首发,时间,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负
Amare Stoudemire,11--12,NYK,47.0,47.0,32.8,0.483,6.7,13.9,0.238,0.1,0.4,0.765,4.0,5.2,7.8,2.3,5.6,1.1,0.8,1.0,2.4,2.9,17.5,22.0,25.0
Amare Stoudemire,10--11,NYK,78.0,78.0,36.8,0.502,9.5,19.0,0.435,0.1,0.3,0.792,6.1,7.7,8.2,2.5,5.6,2.6,0.9,1.9,3.2,3.5,25.3,39.0,39.0
Amare Stoudemire,09--10,PHO,82.0,82.0,34.6,0.557,8.6,15.4,0.16699999999999998,0.0,0.1,0.7709999999999999,5.9,7.7,8.9,2.8,6.1,1.0,0.6,1.0,2.6,3.4,23.1,54.0,28.0
Amare Stoudemire,08--09,PHO,53.0,53.0,36.8,0.539,7.6,14.1,0.429,0.1,0.1,0.835,6.1,7.3,8.1,2.2,5.9,2.0,0.9,1.1,2.8,3.1,21.4,30.0,23.0
Amare Stoudemire,07--08,PHO,79.0,79.0,33.9,0.59,9.0,15.3,0.161,0.1,0.4,0.805,7.0,8.7,9.1,2.3,6.8,1.5,0.8,2.1,2.2,3.7,25.2,53.0,26.0
Amare Stoudemire,06--07,PHO,82.0,78.0,32.8,0.575,7.4,12.9,0.0,0.0,0.0,0.7809999999999999,5.6,7.1,9.6,2.7,6.9,1.0,1.0,1.3,2.8,3.6,20.4,61.0,21.0
Amare Stoudemire,05--06,PHO,3.0,3.0,16.7,0.333,3.0,9.0,0.0,0.0,0.3,0.889,2.7,3.0,5.3,2.0,3.3,0.7,0.3,1.0,0.3,1.3,8.7,2.0,1.0
Amare Stoudemire,04--05,PHO,80.0,80.0,36.1,0.5589999999999999,9.3,16.7,0.188,0.0,0.2,0.733,7.3,9.9,8.9,2.7,6.2,1.6,1.0,1.6,2.4,3.5,26.0,60.0,20.0
Amare Stoudemire,03--04,PHO,55.0,53.0,36.8,0.475,7.5,15.7,0.2,0.0,0.1,0.713,5.6,7.9,9.0,2.9,6.2,1.4,1.2,1.6,3.2,3.4,20.6,22.0,33.0
Amare Stoudemire,02--03,PHO,82.0,71.0,31.3,0.472,4.8,10.1,0.2,0.0,0.1,0.6609999999999999,3.9,5.9,8.8,3.0,5.7,1.0,0.8,1.1,2.3,3.3,13.5,44.0,38.0
Salim Stoudamire,07--08,ATL,35.0,0.0,11.5,0.361,1.9,5.1,0.341,0.8,2.4,0.82,1.2,1.4,0.7,0.1,0.6,0.8,0.2,0.1,0.6,1.0,5.7,12.0,23.0
Salim Stoudamire,06--07,ATL,61.0,0.0,17.0,0.416,2.9,7.0,0.361,0.9,2.5,0.897,1.0,1.1,1.2,0.1,1.1,1.0,0.3,0.0,0.9,1.4,7.7,22.0,39.0
Salim Stoudamire,05--06,ATL,61.0,1.0,20.3,0.415,3.3,8.1,0.38,1.3,3.5,0.9,1.6,1.8,1.9,0.2,1.7,1.2,0.4,0.0,1.3,1.9,9.7,20.0,41.0
Damon Stoudamire,07--08,TOT,60.0,33.0,17.3,0.35600000000000004,2.0,5.6,0.336,0.8,2.5,0.794,0.5,0.6,2.0,0.3,1.6,2.8,0.5,0.0,1.3,1.3,5.3,31.0,29.0
Damon Stoudamire,07--08,SAS,31.0,4.0,13.3,0.301,1.4,4.6,0.255,0.5,1.8,0.75,0.2,0.3,1.5,0.2,1.3,1.7,0.4,0.1,1.0,1.0,3.4,23.0,8.0
Damon Stoudamire,07--08,MEM,29.0,29.0,21.5,0.397,2.7,6.7,0.383,1.2,3.2,0.8079999999999999,0.7,0.9,2.4,0.5,2.0,3.9,0.7,0.0,1.7,1.6,7.3,8.0,21.0
Damon Stoudamire,06--07,MEM,62.0,51.0,24.2,0.391,2.8,7.0,0.337,1.0,2.8,0.795,1.1,1.3,2.2,0.5,1.7,4.8,0.8,0.0,1.6,1.5,7.5,15.0,47.0
Damon Stoudamire,05--06,MEM,27.0,27.0,31.9,0.397,4.2,10.6,0.34600000000000003,1.3,3.9,0.855,2.0,2.3,3.5,0.9,2.7,4.7,0.7,0.0,2.0,1.8,11.7,17.0,10.0
Damon Stoudamire,04--05,POR,81.0,70.0,34.1,0.392,5.6,14.4,0.369,2.2,6.0,0.915,2.2,2.5,3.8,0.7,3.1,5.7,1.1,0.0,2.0,2.0,15.8,26.0,55.0
Damon Stoudamire,03--04,POR,82.0,82.0,38.0,0.401,5.0,12.4,0.365,1.9,5.2,0.8759999999999999,1.5,1.8,3.8,0.6,3.1,6.1,1.2,0.1,2.2,2.1,13.4,41.0,41.0
Damon Stoudamire,02--03,POR,59.0,27.0,22.3,0.376,2.6,7.0,0.386,0.7,1.9,0.7909999999999999,0.9,1.1,2.6,0.7,1.9,3.5,0.7,0.1,1.4,1.1,6.9,32.0,27.0
Damon Stoudamire,01--02,POR,75.0,70.0,37.3,0.402,4.9,12.2,0.353,1.4,3.9,0.888,2.3,2.6,3.9,1.0,2.9,6.5,0.9,0.1,2.0,2.0,13.5,45.0,30.0
Damon Stoudamire,00--01,POR,82.0,82.0,32.4,0.434,5.0,11.4,0.374,1.0,2.7,0.831,2.1,2.5,3.7,0.8,2.9,5.7,1.3,0.1,2.3,2.5,13.0,50.0,32.0
Damon Stoudamire,99--00,POR,78.0,78.0,30.4,0.4320000000000001,4.9,11.5,0.377,1.0,2.7,0.841,1.6,1.9,3.1,0.8,2.3,5.2,1.0,0.0,1.9,2.2,12.5,57.0,21.0
Damon Stoudamire,98--99,POR,50.0,50.0,33.5,0.396,5.0,12.6,0.31,0.9,2.8,0.73,1.8,2.4,3.3,0.8,2.5,6.2,1.0,0.1,2.2,1.6,12.6,35.0,15.0
Damon Stoudamire,97--98,TOT,71.0,71.0,40.0,0.411,6.3,15.4,0.299,1.3,4.3,0.8290000000000001,3.4,4.0,4.2,1.2,3.0,8.2,1.6,0.1,3.1,2.1,17.3,24.0,47.0
Damon Stoudamire,97--98,POR,22.0,22.0,36.6,0.364,4.3,11.7,0.263,1.2,4.5,0.787,2.7,3.4,3.7,1.1,2.6,8.2,1.5,0.1,2.9,1.7,12.4,13.0,9.0
Damon Stoudamire,97--98,TOR,49.0,49.0,41.5,0.425,7.2,17.0,0.317,1.3,4.2,0.8440000000000001,3.7,4.3,4.4,1.3,3.1,8.1,1.6,0.1,3.2,2.3,19.4,11.0,38.0
Damon Stoudamire,96--97,TOR,81.0,81.0,40.9,0.401,7.0,17.4,0.355,2.2,6.1,0.823,4.1,5.0,4.1,1.1,3.0,8.8,1.5,0.2,3.6,2.0,20.2,30.0,51.0
Damon Stoudamire,95--96,TOR,70.0,70.0,40.9,0.426,6.9,16.1,0.395,1.9,4.8,0.797,3.4,4.2,4.0,0.8,3.2,9.3,1.4,0.3,3.8,2.4,19.0,19.0,51.0
Awvee Storey,07--08,MIL,26.0,0.0,9.9,0.438,1.5,3.4,0.0,0.0,0.3,0.483,0.5,1.1,2.1,1.2,0.9,0.6,0.3,0.0,0.4,1.6,3.5,4.0,22.0
Awvee Storey,05--06,WAS,25.0,1.0,4.6,0.39,0.6,1.6,0.429,0.1,0.3,0.5710000000000001,0.3,0.6,0.9,0.3,0.6,0.2,0.1,0.0,0.2,0.9,1.7,16.0,9.0
Awvee Storey,04--05,NJN,9.0,0.0,3.6,0.3,0.3,1.1,0.5,0.1,0.2,0.5,0.1,0.2,0.6,0.4,0.1,0.1,0.0,0.0,0.0,0.3,0.9,2.0,7.0
Julyan Stone,13--14,TOR,21.0,0.0,5.7,0.412,0.3,0.8,0.25,0.1,0.4,0.667,0.1,0.1,1.0,0.1,0.9,0.6,0.1,0.0,0.2,0.6,0.9,9.0,12.0
Julyan Stone,12--13,DEN,4.0,0.0,6.8,1.0,0.5,0.5,,0.0,0.0,0.75,0.8,1.0,0.8,0.5,0.3,0.5,0.3,0.0,0.5,1.0,1.8,2.0,2.0
Julyan Stone,11--12,DEN,22.0,2.0,8.1,0.419,0.6,1.4,0.182,0.1,0.5,0.727,0.4,0.5,1.1,0.2,0.9,1.7,0.4,0.3,0.5,0.8,1.6,10.0,12.0
George Stone,71--72,TOT,24.0,,15.9,0.398,2.0,5.1,0.111,0.0,0.4,0.893,1.0,1.2,2.6,0.5,2.0,1.0,,,0.9,1.7,5.2,,
George Stone,71--72,CAR,16.0,,14.9,0.373,1.8,4.7,0.0,0.0,0.3,0.941,1.0,1.1,2.4,0.4,2.1,1.3,,,1.0,1.4,4.5,,
George Stone,71--72,UTS,8.0,,17.8,0.438,2.6,6.0,0.25,0.1,0.5,0.818,1.1,1.4,2.9,0.9,2.0,0.5,,,0.8,2.1,6.5,,
George Stone,70--71,UTS,78.0,,22.2,0.46,4.8,10.4,0.318,0.6,2.0,0.7759999999999999,1.6,2.0,4.7,1.2,3.4,1.4,,,0.9,2.2,11.7,,
George Stone,69--70,LAS,83.0,,31.8,0.429,6.2,14.4,0.316,0.8,2.5,0.7809999999999999,2.9,3.7,6.6,2.0,4.7,1.7,,,1.9,3.4,16.0,,
George Stone,68--69,LAS,74.0,,29.7,0.453,5.9,13.0,0.378,0.4,1.0,0.774,3.5,4.6,6.8,2.1,4.7,0.8,,,1.7,3.4,15.7,,
Randy Stoll,67--68,ANA,25.0,,16.1,0.478,2.6,5.5,,0.0,0.0,0.4,0.4,1.0,3.6,,,0.5,,,1.1,1.7,5.7,,
Art Stolkey,46--47,DTF,23.0,,,0.22,1.6,7.1,,,,0.682,1.3,1.9,,,,1.7,,,,3.1,4.4,,
Maurice Stokes,57--58,CIN,63.0,,39.0,0.35100000000000003,6.6,18.7,,,,0.715,3.8,5.3,18.1,,,6.4,,,,3.6,16.9,,
Maurice Stokes,56--57,ROC,72.0,,38.3,0.34700000000000003,6.0,17.3,,,,0.665,3.6,5.3,17.4,,,4.6,,,,4.0,15.6,,
Maurice Stokes,55--56,ROC,67.0,,34.7,0.354,6.0,17.0,,,,0.7140000000000001,4.8,6.7,16.3,,,4.9,,,,4.1,16.8,,
Greg Stokes,89--90,SAC,11.0,0.0,3.1,0.111,0.1,0.8,,0.0,0.0,1.0,0.2,0.2,0.5,0.2,0.3,0.0,0.0,0.0,0.3,0.7,0.4,1.0,10.0
Greg Stokes,85--86,PHI,31.0,13.0,11.3,0.471,1.8,3.8,0.0,0.0,0.0,0.667,0.5,0.7,1.8,0.9,1.0,0.5,0.5,0.4,0.6,1.8,4.1,21.0,10.0
Ed Stokes,97--98,TOR,4.0,0.0,4.3,0.333,0.3,0.8,,0.0,0.0,0.5,0.3,0.5,1.0,0.3,0.8,0.3,0.3,0.5,0.5,1.0,0.8,0.0,4.0
Peja Stojakovic,10--11,TOT,33.0,13.0,18.7,0.441,3.0,6.9,0.419,1.7,4.1,0.92,0.7,0.8,2.3,0.4,1.8,0.9,0.4,0.1,0.5,0.7,8.5,25.0,8.0
Peja Stojakovic,10--11,DAL,25.0,13.0,20.2,0.429,3.2,7.4,0.4,1.7,4.2,0.938,0.6,0.6,2.6,0.6,2.1,0.9,0.4,0.1,0.4,0.9,8.6,19.0,6.0
Peja Stojakovic,10--11,TOR,2.0,0.0,11.0,0.7,3.5,5.0,0.667,2.0,3.0,1.0,1.0,1.0,1.5,0.0,1.5,0.5,0.0,0.0,1.0,0.0,10.0,1.0,1.0
Peja Stojakovic,10--11,NOH,6.0,0.0,14.8,0.424,2.3,5.5,0.44,1.8,4.2,0.857,1.0,1.2,1.0,0.0,1.0,1.0,0.3,0.0,0.7,0.3,7.5,5.0,1.0
Peja Stojakovic,09--10,NOH,62.0,55.0,31.4,0.404,4.5,11.1,0.375,2.1,5.7,0.897,1.5,1.7,3.7,0.6,3.0,1.5,0.8,0.1,0.9,1.3,12.6,32.0,30.0
Peja Stojakovic,08--09,NOH,61.0,59.0,34.2,0.399,4.7,11.8,0.378,2.4,6.3,0.894,1.5,1.7,4.3,0.7,3.6,1.2,0.9,0.0,0.8,1.7,13.3,35.0,26.0
Peja Stojakovic,07--08,NOH,77.0,77.0,35.2,0.44,5.9,13.3,0.441,3.0,6.8,0.929,1.7,1.8,4.3,0.8,3.5,1.2,0.7,0.1,0.8,1.6,16.4,53.0,24.0
Peja Stojakovic,06--07,NOH,13.0,13.0,32.7,0.423,6.4,15.1,0.405,2.6,6.5,0.816,2.4,2.9,4.2,0.8,3.3,0.8,0.6,0.3,1.5,2.2,17.8,8.0,5.0
Peja Stojakovic,05--06,TOT,71.0,71.0,36.6,0.4370000000000001,6.3,14.3,0.401,2.3,5.7,0.915,3.4,3.7,5.8,1.1,4.7,1.9,0.6,0.1,1.5,2.4,18.2,31.0,40.0
Peja Stojakovic,05--06,IND,40.0,40.0,36.4,0.461,6.9,14.9,0.404,2.3,5.6,0.903,3.5,3.9,6.3,1.1,5.1,1.7,0.7,0.2,1.3,2.2,19.5,20.0,20.0
Peja Stojakovic,05--06,SAC,31.0,31.0,37.0,0.403,5.5,13.7,0.397,2.3,5.8,0.933,3.2,3.4,5.3,1.1,4.2,2.2,0.6,0.1,1.6,2.6,16.5,11.0,20.0
Peja Stojakovic,04--05,SAC,66.0,66.0,38.4,0.444,6.8,15.4,0.402,2.6,6.6,0.92,3.8,4.2,4.3,0.9,3.4,2.1,1.2,0.2,1.5,2.4,20.1,42.0,24.0
Peja Stojakovic,03--04,SAC,81.0,81.0,40.3,0.48,8.2,17.1,0.433,3.0,6.8,0.927,4.9,5.2,6.3,1.1,5.1,2.1,1.3,0.2,1.9,2.0,24.2,55.0,26.0
Peja Stojakovic,02--03,SAC,72.0,72.0,34.0,0.481,6.9,14.4,0.382,2.2,5.6,0.875,3.2,3.7,5.5,0.8,4.7,2.0,1.0,0.1,1.4,2.0,19.2,51.0,21.0
Peja Stojakovic,01--02,SAC,71.0,71.0,37.3,0.484,7.7,15.9,0.416,1.8,4.4,0.8759999999999999,4.0,4.5,5.3,1.0,4.2,2.5,1.1,0.2,2.0,1.7,21.2,52.0,19.0
Peja Stojakovic,00--01,SAC,75.0,75.0,38.7,0.47,7.5,15.9,0.4,1.9,4.8,0.856,3.6,4.2,5.8,1.2,4.5,2.2,1.2,0.2,1.9,1.9,20.4,50.0,25.0
Peja Stojakovic,99--00,SAC,74.0,11.0,23.6,0.448,4.3,9.7,0.375,1.4,3.6,0.882,1.8,2.1,3.7,1.0,2.7,1.4,0.7,0.1,1.2,1.3,11.9,41.0,33.0
Peja Stojakovic,98--99,SAC,48.0,1.0,21.4,0.378,2.9,7.8,0.32,1.2,3.7,0.851,1.3,1.5,3.0,0.9,2.1,1.5,0.9,0.1,1.1,0.9,8.4,26.0,22.0
John Stockton,02--03,UTA,82.0,82.0,27.7,0.483,3.8,7.8,0.363,0.4,1.0,0.826,2.9,3.5,2.5,0.6,1.8,7.7,1.7,0.2,2.2,2.2,10.8,47.0,35.0
John Stockton,01--02,UTA,82.0,82.0,31.3,0.517,4.9,9.5,0.321,0.3,1.0,0.857,3.4,3.9,3.2,0.7,2.5,8.2,1.9,0.3,2.5,2.5,13.4,44.0,38.0
John Stockton,00--01,UTA,82.0,82.0,29.2,0.504,4.0,7.9,0.462,0.7,1.6,0.8170000000000001,2.8,3.4,2.8,0.7,2.1,8.7,1.6,0.3,2.5,2.4,11.5,53.0,29.0
John Stockton,99--00,UTA,82.0,82.0,29.7,0.501,4.4,8.8,0.355,0.5,1.5,0.86,2.7,3.1,2.6,0.5,2.1,8.6,1.7,0.2,2.2,2.3,12.1,55.0,27.0
John Stockton,98--99,UTA,50.0,50.0,28.2,0.488,4.0,8.2,0.32,0.3,1.0,0.8109999999999999,2.7,3.4,2.9,0.6,2.3,7.5,1.6,0.3,2.2,2.1,11.1,37.0,13.0
John Stockton,97--98,UTA,64.0,64.0,29.0,0.528,4.2,8.0,0.429,0.6,1.4,0.8270000000000001,3.0,3.6,2.6,0.5,2.0,8.5,1.4,0.2,2.5,2.2,12.0,51.0,13.0
John Stockton,96--97,UTA,82.0,82.0,35.3,0.5479999999999999,5.1,9.3,0.422,0.9,2.2,0.846,3.4,4.0,2.8,0.5,2.2,10.5,2.0,0.2,3.0,2.4,14.4,64.0,18.0
John Stockton,95--96,UTA,82.0,82.0,35.5,0.5379999999999999,5.4,10.0,0.422,1.2,2.7,0.83,2.9,3.4,2.8,0.7,2.1,11.2,1.7,0.2,3.0,2.5,14.7,55.0,27.0
John Stockton,94--95,UTA,82.0,82.0,35.0,0.542,5.2,9.6,0.449,1.2,2.8,0.804,3.0,3.7,3.1,0.7,2.4,12.3,2.4,0.3,3.3,2.6,14.7,60.0,22.0
John Stockton,93--94,UTA,82.0,82.0,36.2,0.528,5.6,10.6,0.322,0.6,1.8,0.805,3.3,4.1,3.1,0.9,2.3,12.6,2.4,0.3,3.2,2.9,15.1,53.0,29.0
John Stockton,92--93,UTA,82.0,82.0,34.9,0.486,5.3,11.0,0.385,0.9,2.3,0.7979999999999999,3.6,4.5,2.9,0.8,2.1,12.0,2.4,0.3,3.2,2.7,15.1,47.0,35.0
John Stockton,91--92,UTA,82.0,82.0,36.6,0.482,5.5,11.5,0.407,1.0,2.5,0.8420000000000001,3.8,4.5,3.3,0.8,2.5,13.7,3.0,0.3,3.5,2.9,15.8,55.0,27.0
John Stockton,90--91,UTA,82.0,82.0,37.8,0.507,6.0,11.9,0.345,0.7,2.0,0.836,4.4,5.3,2.9,0.6,2.3,14.2,2.9,0.2,3.6,2.8,17.2,54.0,28.0
John Stockton,89--90,UTA,78.0,78.0,37.4,0.514,6.1,11.8,0.416,0.6,1.4,0.8190000000000001,4.5,5.5,2.6,0.7,1.9,14.5,2.7,0.2,3.5,3.0,17.2,53.0,25.0
John Stockton,88--89,UTA,82.0,82.0,38.7,0.5379999999999999,6.1,11.3,0.242,0.2,0.8,0.863,4.8,5.5,3.0,1.0,2.0,13.6,3.2,0.2,3.8,2.9,17.1,51.0,31.0
John Stockton,87--88,UTA,82.0,79.0,34.7,0.574,5.5,9.6,0.358,0.3,0.8,0.84,3.3,4.0,2.9,0.7,2.2,13.8,3.0,0.2,3.2,3.0,14.7,47.0,35.0
John Stockton,86--87,UTA,82.0,2.0,22.7,0.499,2.8,5.6,0.179,0.1,0.5,0.782,2.2,2.8,1.8,0.4,1.5,8.2,2.2,0.2,2.0,2.7,7.9,44.0,38.0
John Stockton,85--86,UTA,82.0,38.0,23.6,0.489,2.8,5.7,0.133,0.0,0.2,0.8390000000000001,2.1,2.5,2.2,0.4,1.8,7.4,1.9,0.1,2.0,2.8,7.7,42.0,40.0
John Stockton,84--85,UTA,82.0,5.0,18.2,0.471,1.9,4.1,0.182,0.0,0.1,0.736,1.7,2.4,1.3,0.3,1.0,5.1,1.3,0.1,1.8,2.5,5.6,,
Alex Stivrins,92--93,TOT,19.0,0.0,4.0,0.487,1.0,2.1,0.0,0.0,0.1,0.75,0.2,0.2,1.0,0.4,0.6,0.2,0.1,0.1,0.4,0.6,2.2,10.0,9.0
Alex Stivrins,92--93,ATL,5.0,0.0,3.0,0.444,0.8,1.8,0.0,0.0,0.2,,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.2,0.0,0.0,1.6,1.0,4.0
Alex Stivrins,92--93,MIL,3.0,0.0,8.3,0.364,1.3,3.7,,0.0,0.0,0.75,1.0,1.3,2.0,1.0,1.0,0.7,0.3,0.0,0.7,1.3,3.7,1.0,2.0
Alex Stivrins,92--93,LAC,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alex Stivrins,92--93,PHO,10.0,0.0,3.5,0.611,1.1,1.8,0.0,0.0,0.1,,0.0,0.0,0.8,0.2,0.6,0.1,0.1,0.1,0.5,0.7,2.2,8.0,2.0
Alex Stivrins,85--86,SEA,3.0,0.0,4.7,0.25,0.3,1.3,,0.0,0.0,0.25,0.3,1.3,1.0,1.0,0.0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,2.0
Tom Stith,62--63,NYK,25.0,,8.4,0.336,1.5,4.4,,,,0.3,0.1,0.4,1.6,,,0.7,,,,0.9,3.1,,
Sam Stith,61--62,NYK,32.0,,13.8,0.364,1.8,5.1,,,,0.605,0.7,1.2,1.6,,,1.9,,,,1.7,4.4,,
Bryant Stith,01--02,CLE,50.0,5.0,13.3,0.3720000000000001,1.4,3.8,0.353,0.5,1.4,0.846,0.9,1.0,1.7,0.4,1.3,0.8,0.6,0.1,0.6,0.8,4.2,15.0,35.0
Bryant Stith,00--01,BOS,78.0,74.0,32.1,0.401,3.1,7.8,0.376,1.2,3.1,0.845,2.2,2.7,3.6,0.8,2.8,2.2,1.2,0.2,1.2,2.3,9.7,35.0,43.0
Bryant Stith,99--00,DEN,45.0,6.0,15.4,0.455,1.9,4.2,0.304,0.4,1.2,0.831,1.4,1.7,1.9,0.5,1.4,1.4,0.4,0.3,0.7,1.2,5.6,21.0,24.0
Bryant Stith,98--99,DEN,46.0,32.0,26.0,0.393,2.5,6.3,0.292,0.7,2.3,0.8590000000000001,1.3,1.5,2.3,0.7,1.7,1.8,0.6,0.3,1.0,1.4,7.0,13.0,33.0
Bryant Stith,97--98,DEN,31.0,15.0,23.2,0.333,2.4,7.3,0.208,0.3,1.5,0.872,2.4,2.8,2.1,0.5,1.6,1.6,0.7,0.3,1.1,1.7,7.6,3.0,28.0
Bryant Stith,96--97,DEN,52.0,52.0,34.4,0.416,4.8,11.6,0.385,1.3,3.5,0.863,3.9,4.5,4.2,1.4,2.8,2.6,1.2,0.4,1.9,2.3,14.9,13.0,39.0
Bryant Stith,95--96,DEN,82.0,77.0,34.3,0.416,4.6,11.1,0.277,0.5,1.8,0.8440000000000001,3.9,4.6,4.9,1.5,3.4,2.9,1.4,0.2,1.9,2.3,13.6,35.0,47.0
Bryant Stith,94--95,DEN,81.0,51.0,28.8,0.472,3.9,8.2,0.294,0.2,0.8,0.8240000000000001,3.3,4.0,3.3,1.2,2.1,1.9,1.1,0.2,1.4,1.8,11.2,40.0,41.0
Bryant Stith,93--94,DEN,82.0,82.0,34.8,0.45,4.5,9.9,0.222,0.0,0.1,0.8290000000000001,3.5,4.3,4.3,1.5,2.8,2.4,1.4,0.2,1.6,2.0,12.5,42.0,40.0
Bryant Stith,92--93,DEN,39.0,12.0,22.2,0.446,3.2,7.1,0.0,0.0,0.1,0.8320000000000001,2.5,3.1,3.2,1.0,2.2,1.3,0.6,0.1,1.1,2.1,8.9,19.0,20.0
Steve Stipanovich,87--88,IND,80.0,80.0,33.7,0.496,5.1,10.4,0.2,0.0,0.2,0.809,3.2,3.9,8.3,2.0,6.3,2.3,1.1,0.9,2.0,3.8,13.5,38.0,42.0
Steve Stipanovich,86--87,IND,81.0,81.0,34.1,0.503,4.7,9.4,0.25,0.0,0.0,0.8370000000000001,3.8,4.5,8.3,2.3,6.0,2.2,1.3,1.2,1.6,3.8,13.2,41.0,40.0
Steve Stipanovich,85--86,IND,79.0,65.0,30.3,0.47,5.3,11.2,0.2,0.0,0.1,0.768,3.1,4.0,7.9,2.2,5.7,2.6,0.9,0.9,1.8,3.3,13.6,26.0,53.0
Steve Stipanovich,84--85,IND,82.0,66.0,28.2,0.475,5.0,10.6,0.091,0.0,0.1,0.7979999999999999,3.6,4.5,7.5,1.7,5.8,2.4,0.9,1.0,2.2,3.2,13.7,,
Steve Stipanovich,83--84,IND,81.0,73.0,30.0,0.48,4.8,10.1,0.188,0.0,0.2,0.753,2.3,3.0,6.9,1.4,5.5,2.1,0.9,0.8,2.0,3.7,12.0,,
Greg Stiemsma,14--15,TOR,17.0,0.0,3.9,0.75,0.4,0.5,,0.0,0.0,0.5,0.1,0.2,0.9,0.5,0.4,0.2,0.1,0.0,0.4,0.9,0.8,13.0,4.0
Greg Stiemsma,13--14,NOH,55.0,20.0,18.3,0.574,1.3,2.2,0.0,0.0,0.0,0.594,0.3,0.6,4.1,1.3,2.8,0.7,0.6,1.0,0.8,3.1,2.9,21.0,34.0
Greg Stiemsma,12--13,MIN,76.0,19.0,15.9,0.457,1.7,3.7,,0.0,0.0,0.768,0.7,0.9,3.4,0.8,2.6,0.4,0.6,1.2,0.8,2.4,4.0,28.0,48.0
Greg Stiemsma,11--12,BOS,55.0,3.0,13.9,0.545,1.2,2.2,,0.0,0.0,0.7070000000000001,0.5,0.7,3.2,0.9,2.3,0.5,0.7,1.5,0.6,2.6,2.9,33.0,22.0
Norm Stewart,56--57,STL,5.0,,7.4,0.267,0.8,3.0,,,,0.333,0.4,1.2,1.0,,,0.4,,,,1.8,2.0,,
Michael Stewart,04--05,ATL,12.0,1.0,12.1,0.524,0.9,1.8,,0.0,0.0,0.429,0.3,0.6,3.3,1.8,1.6,0.4,0.5,0.4,0.5,2.7,2.1,2.0,10.0
Michael Stewart,03--04,TOT,25.0,2.0,5.9,0.417,0.2,0.5,,0.0,0.0,0.75,0.1,0.2,1.2,0.3,0.8,0.0,0.1,0.4,0.1,1.4,0.5,8.0,17.0
Michael Stewart,03--04,BOS,17.0,0.0,4.2,0.4,0.1,0.3,,0.0,0.0,0.5,0.1,0.1,0.6,0.2,0.5,0.0,0.1,0.1,0.1,0.8,0.3,6.0,11.0
Michael Stewart,03--04,CLE,8.0,2.0,9.5,0.429,0.4,0.9,,0.0,0.0,1.0,0.3,0.3,2.3,0.6,1.6,0.0,0.1,1.0,0.1,2.6,1.0,2.0,6.0
Michael Stewart,02--03,CLE,47.0,0.0,5.3,0.378,0.3,0.8,,0.0,0.0,0.667,0.2,0.3,1.2,0.4,0.8,0.1,0.0,0.3,0.2,0.9,0.8,10.0,37.0
Michael Stewart,01--02,TOR,11.0,0.0,8.5,0.348,0.7,2.1,,0.0,0.0,0.545,0.5,1.0,2.3,1.1,1.2,0.3,0.4,0.3,0.4,2.0,2.0,2.0,9.0
Michael Stewart,00--01,TOR,26.0,0.0,4.7,0.324,0.4,1.3,,0.0,0.0,0.611,0.4,0.7,1.1,0.6,0.5,0.1,0.2,0.1,0.2,0.7,1.3,16.0,10.0
Michael Stewart,99--00,TOR,42.0,1.0,9.3,0.377,0.5,1.3,,0.0,0.0,0.563,0.4,0.8,2.2,0.8,1.5,0.1,0.1,0.5,0.4,1.9,1.4,23.0,19.0
Michael Stewart,98--99,TOR,42.0,2.0,9.4,0.415,0.5,1.3,,0.0,0.0,0.68,0.4,0.6,2.4,1.0,1.3,0.1,0.1,0.7,0.3,1.8,1.5,19.0,23.0
Michael Stewart,97--98,SAC,81.0,37.0,21.7,0.48,1.9,4.0,,0.0,0.0,0.458,0.8,1.8,6.6,2.4,4.2,0.8,0.4,2.4,1.0,3.1,4.6,26.0,55.0
Larry Stewart,96--97,SEA,70.0,21.0,14.0,0.444,1.6,3.6,0.243,0.1,0.5,0.72,1.0,1.3,2.4,1.1,1.4,0.7,0.4,0.3,0.9,1.5,4.3,50.0,20.0
Larry Stewart,94--95,WSB,40.0,0.0,8.7,0.461,1.0,2.2,0.0,0.0,0.1,0.667,0.5,0.8,1.7,0.7,1.0,0.5,0.4,0.2,0.4,1.3,2.6,10.0,30.0
Larry Stewart,93--94,WSB,3.0,0.0,11.7,0.375,1.0,2.7,,0.0,0.0,0.7,2.3,3.3,2.3,0.3,2.0,0.7,0.7,0.3,0.7,1.3,4.3,1.0,2.0
Larry Stewart,92--93,WSB,81.0,8.0,22.5,0.5429999999999999,3.8,7.0,0.0,0.0,0.0,0.727,2.3,3.1,4.7,1.9,2.8,1.8,0.6,0.4,1.9,2.4,9.8,22.0,59.0
Larry Stewart,91--92,WSB,76.0,43.0,29.3,0.514,4.0,7.8,0.0,0.0,0.0,0.807,2.5,3.1,5.9,2.4,3.5,1.6,0.7,0.6,1.5,3.0,10.4,21.0,55.0
